"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069420","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS3-MIA1-AWS-Out-Bytes","","73417340116","$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East(Miami)","2024/07/01 00:00:00","2024/07/31 23:59:59","6.4E-7","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069421","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-EUW2-AWS-In-Bytes","","73417351733","$0.00 per GB - US East (Northern Virginia) data transfer from EU (London)","2024/07/01 00:00:00","2024/07/31 23:59:59","0.00168076","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069422","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","awskms","AWS Key Management Service","Amazon Internet Services Pvt Ltd","eu-west-1-KMS-Requests","","66466567899","$0.00 per request - Monthly Global Free Tier for KMS requests","2024/07/01 00:00:00","2024/07/31 23:59:59","6.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069423","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-SAE1-AWS-In-Bytes","","73417330390","$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo)","2024/07/01 00:00:00","2024/07/31 23:59:59","0.00000111","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069424","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS3-DataTransfer-In-Bytes","","73417352452","$0.000 per GB - data transfer in per month","2024/07/01 00:00:00","2024/07/31 23:59:59","27.54641036","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069425","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","EUN1-Requests-Tier1","","68367043835","USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm)","2024/07/01 00:00:00","2024/07/31 23:59:59","6.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069426","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSGlue","AWS Glue","Amazon Internet Services Pvt Ltd","EU-Catalog-Request","Request","62503935178","$0 for AWS Glue Data Catalog requests under the free tier","2024/07/01 00:00:00","2024/07/31 23:59:59","12.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069427","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-MCT1-AWS-Out-Bytes","","73417340740","$0.02 per GB - US East (N. Virginia) datatransfer to Oman (Muscat)","2024/07/01 00:00:00","2024/07/31 23:59:59","3.2E-7","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069428","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS3-CAN2-AWS-In-Bytes","","73417356915","$0.00 per GB - Asia Pacific (Mumbai) data transfer from Canada West (Calgary)","2024/07/01 00:00:00","2024/07/31 23:59:59","3E-8","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069429","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-CCU1-AWS-In-Bytes","","73417340874","$0.0 per GB - US East (N. Virginia) datatransfer from India (Kolkata)","2024/07/01 00:00:00","2024/07/31 23:59:59","6.8E-7","","USD","0E-10","0.0","0.000000","None","0E-10"
"1793233257","736616688306","736616688306","LinkedLineItem","6800003688580069430","2024/07/01 00:00:00","2024/07/31 23:59:59","2024/08/02 16:52:45","greencf","greencf","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","CW:Requests","","73476776454","$0.00 per request - first 1,000,000 requests","2024/07/01 00:00:00","2024/07/31 23:59:59","4.00000000","","USD","0E-10","0.0","0.000000","None","0E-10"
